"SAMPLE","DateTime","DATE","TIME","Timepoint","CYT","CYTSN","OP","FSC-A_Gain","FSC-H_Gain","FSC-W_Gain","SSC-A_Gain","SSC-H_Gain","SSC-W_Gain","R660-A_Gain","R660-H_Gain","R780-A_Gain","R780-H_Gain","B530-A_Gain","B530-H_Gain","B695-A_Gain","B695-H_Gain","V450-A_Gain","V450-H_Gain","V530-A_Gain","V530-H_Gain","V710-A_Gain","V710-H_Gain","Y590-A_Gain","Y590-H_Gain","Y610-A_Gain","Y610-H_Gain","Y670-A_Gain","Y670-H_Gain","Y780-A_Gain","Y780-H_Gain","FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","R660-A","R660-H","R780-A","R780-H","B530-A","B530-H","B695-A","B695-H","V450-A","V450-H","V530-A","V530-H","V710-A","V710-H","Y590-A","Y590-H","Y610-A","Y610-H","Y670-A","Y670-H","Y780-A","Y780-H","Red_LaserDelay","Blue_LaserDelay","Violet_LaserDelay","Yellow_LaserDelay","Red_AreaScalingFactor","Blue_AreaScalingFactor","Violet_AreaScalingFactor","Yellow_AreaScalingFactor"
"15-OCT-2018",2018-10-15 10:15:07,"2018-10-15","10H 15M 7S","Unknown","FACSAriaII","1","Administrator",336,336,336,357,357,357,497,NA,380,NA,541,NA,619,NA,461,NA,367,NA,457,NA,399,NA,460,NA,421,NA,447,NA,144831.3359375,66661.7734375,142514.5,153585.546875,65875.65625,152321,11752.1000976562,NA,11252.3798828125,NA,12178.5249023438,NA,13977.349609375,NA,10291.3193359375,NA,7688.06958007812,NA,7460.5048828125,NA,31477.26171875,NA,31329.6015625,NA,28392.451171875,NA,30565.6220703125,NA,-52.7,0,25.21,-24.41,1.24,0.95,1.17,1.07
"12-OCT-2018",2018-10-12 11:17:33,"2018-10-12","11H 17M 33S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,497,NA,380,NA,541,NA,619,NA,461,NA,367,NA,457,NA,399,NA,460,NA,421,NA,447,NA,137723.46875,66058.7421875,136612,145776.546875,65117.96484375,146495,11393.1201171875,NA,11532,NA,11434.2001953125,NA,13309.5,NA,9513.26953125,NA,6955.64990234375,NA,7237.61962890625,NA,30289.560546875,NA,30288.4921875,NA,27815.720703125,NA,31447.30078125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10-OCT-2018",2018-10-10 09:39:25,"2018-10-10","9H 39M 25S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,489,489,377,377,539,539,607,607,456,456,367,367,459,459,396,396,458,458,424,424,446,446,136851.203125,65835.6796875,136299,144785.703125,64080.58203125,147777,9898.919921875,10029,9013.560546875,8940,11324.9501953125,11339,10730.25,10632,9091.8994140625,9008,7252.27978515625,7384,7194.45947265625,6245,28411.560546875,28335,29062.80078125,28922,27597.240234375,26979,25233.12109375,25004,NA,NA,NA,NA,NA,NA,NA,NA
"09-OCT-2018",2018-10-09 10:36:37,"2018-10-09","10H 36M 37S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,489,489,377,377,539,539,607,607,456,456,367,367,459,459,396,396,458,458,424,424,446,446,120776.67578125,65237.708984375,121437.5,127946.94921875,63346.650390625,132178,9675.7197265625,9879,8637.83984375,8625,10114.6494140625,10254,9655.7998046875,9663,8793.359375,8839,7058.759765625,7110,6993.85986328125,6213,26897.400390625,27920.5,27767.880859375,28858.5,25717.5009765625,26231,24549.48046875,25084.5,NA,NA,NA,NA,NA,NA,NA,NA
"08-OCT-2018",2018-10-08 10:21:40,"2018-10-08","10H 21M 40S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,497,NA,380,NA,541,NA,619,NA,461,NA,367,NA,457,NA,399,NA,460,NA,421,NA,447,NA,135867.0703125,65815.3671875,135373,143048.1484375,64942.0625,144026.5,11515.259765625,NA,10745.83984375,NA,11499.2749023438,NA,13087.6748046875,NA,9792.8994140625,NA,7283.24951171875,NA,7305.4794921875,NA,30330.2216796875,NA,30246.2265625,NA,27054.951171875,NA,29338.8671875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04-OCT-2018",2018-10-04 10:47:34,"2018-10-04","10H 47M 34S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,489,489,377,377,539,539,607,607,456,456,367,367,459,459,396,396,458,458,424,424,446,446,118797.359375,56503.51171875,137811,146069.140625,63997.4296875,149290,10042.759765625,10119,10313.080078125,10161,11263.2001953125,11303,11105.5,11037,8662.3798828125,8626,6982.0595703125,7066,7305.3798828125,6321,27979.560546875,27989,28596.240234375,28731,28296.001953125,27896,29139.48046875,28812,NA,NA,NA,NA,NA,NA,NA,NA
"03-OCT-2018",2018-10-03 11:11:57,"2018-10-03","11H 11M 57S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,489,489,377,377,539,539,607,607,456,456,367,367,459,459,396,396,458,458,424,424,446,446,138266.109375,65925.765625,137359,142919.890625,63928.609375,146248,10048.9599609375,10137,10697.48046875,10545,11170.099609375,11206,11245.1494140625,11147,8625.7998046875,8494,7032.7998046875,6922,7162.599609375,6148,27984.9609375,28177,28793.880859375,28942,28628.640625,28362,29898.720703125,29863,NA,NA,NA,NA,NA,NA,NA,NA
"02-OCT-2018",2018-10-02 09:59:59,"2018-10-02","9H 59M 59S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,489,489,377,377,539,539,607,607,456,456,367,367,459,459,396,396,458,458,424,424,446,446,139158.609375,66213.2421875,137733,144919.640625,64478.1484375,146989,10236.2001953125,10347,10902.080078125,10827,11234.7001953125,11202,11384.7998046875,11199,9274.7998046875,9047,7353.759765625,7225,7830.4794921875,6688,28790.640625,28251,29286.361328125,28845,29307.9609375,28277,31007.880859375,30202,NA,NA,NA,NA,NA,NA,NA,NA
"01-OCT-2018",2018-10-01 15:20:39,"2018-10-01","15H 20M 39S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,497,NA,380,NA,541,NA,619,NA,461,NA,367,NA,457,NA,399,NA,460,NA,421,NA,447,NA,143602.0625,66418.0625,141693,149602.203125,65561.5546875,149196,11868.0400390625,NA,8005.43994140625,NA,12294.8994140625,NA,12511.5,NA,10313.5498046875,NA,7649.4599609375,NA,6619.85986328125,NA,32020.822265625,NA,31705.171875,NA,25819.1015625,NA,21379.671875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26-SEP-2018",2018-09-26 10:04:24,"2018-09-26","10H 4M 24S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,497,NA,380,NA,541,NA,619,NA,461,NA,367,NA,457,NA,399,NA,460,NA,421,NA,447,NA,138841.46875,66073.8046875,137920,147436.671875,65147.130859375,148134,11520.83984375,NA,8290.6396484375,NA,12122,NA,12320.5498046875,NA,9963.7197265625,NA,7339.40966796875,NA,6568.96484375,NA,30607.88671875,NA,30412.076171875,NA,25010.181640625,NA,21712.9765625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25-SEP-2018",2018-09-25 11:02:09,"2018-09-25","11H 2M 9S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,497,NA,380,NA,541,NA,619,NA,461,NA,367,NA,457,NA,399,NA,460,NA,421,NA,447,NA,130720.9140625,66334.21484375,129011,146148.4765625,65387.697265625,145697.5,11246.1801757812,NA,10891.5400390625,NA,11524.9248046875,NA,13101.4497070312,NA,9269.32421875,NA,7027.60473632812,NA,7074.98974609375,NA,29659.33203125,NA,29613.8564453125,NA,26623.7412109375,NA,29065.4814453125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24-SEP-2018",2018-09-24 12:48:47,"2018-09-24","12H 48M 47S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,497,NA,380,NA,541,NA,619,NA,461,NA,367,NA,457,NA,399,NA,460,NA,421,NA,447,NA,130556.09765625,65752.62890625,130134,143872.7421875,64794.701171875,145200.5,11212.080078125,NA,11158.1401367188,NA,11258.4501953125,NA,13095.75,NA,9433.7099609375,NA,6851.51977539062,NA,6963.83984375,NA,29952.51171875,NA,30066.466796875,NA,27301.5859375,NA,30901.6015625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21-SEP-2018",2018-09-21 10:27:11,"2018-09-21","10H 27M 11S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,489,489,377,377,539,539,607,607,456,456,367,367,459,459,396,396,458,458,424,424,446,446,133290.125,65693.51953125,132981,142781.203125,63939.486328125,146182,10068.7998046875,10184,9389.900390625,9281,11155.3745117188,11200,10761.599609375,10663,9154.439453125,9191,7387.9794921875,7530.5,7501.259765625,6601,28425.6015625,28413,28991.521484375,29157,27788.9404296875,27357,26468.1005859375,26316.5,NA,NA,NA,NA,NA,NA,NA,NA
"20-SEP-2018",2018-09-20 12:44:36,"2018-09-20","12H 44M 36S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,497,NA,380,NA,541,NA,619,NA,461,NA,367,NA,457,NA,399,NA,460,NA,421,NA,447,NA,132861.125,65740.4375,132510,142478.140625,64786.47265625,143888,11427.83984375,NA,10268.4404296875,NA,11491.2001953125,NA,12823.099609375,NA,9758.9697265625,NA,7270.3798828125,NA,7168.58984375,NA,30179.3515625,NA,30224.291015625,NA,26450.400390625,NA,27720.4921875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18-SEP-2018",2018-09-18 12:18:34,"2018-09-18","12H 18M 34S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,497,NA,380,NA,541,NA,619,NA,461,NA,367,NA,457,NA,399,NA,460,NA,421,NA,447,NA,130600.125,66139.9453125,129370,144341.09375,65054.556640625,145075.5,11540.0600585938,NA,11036.6201171875,NA,11576.7001953125,NA,13080.5498046875,NA,10023.974609375,NA,7585.10986328125,NA,7245.224609375,NA,30197.005859375,NA,30321.126953125,NA,27210.1015625,NA,29655.5859375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17-SEP-2018",2018-09-17 12:42:00,"2018-09-17","12H 42M 0S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,497,NA,380,NA,541,NA,619,NA,461,NA,367,NA,457,NA,399,NA,460,NA,421,NA,447,NA,131687.1875,65919.65625,131123.5,141743.3203125,64919.240234375,142970,11392.5,NA,11120.3203125,NA,11381.9497070312,NA,13034.9501953125,NA,9966.64453125,NA,7507.8896484375,NA,7272.7197265625,NA,30262.810546875,NA,30359.111328125,NA,27399.4921875,NA,30080.912109375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14-SEP-2018",2018-09-14 10:32:45,"2018-09-14","10H 32M 45S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,497,NA,380,NA,541,NA,619,NA,461,NA,367,NA,457,NA,399,NA,460,NA,421,NA,447,NA,138425.5625,65957.22265625,137634.5,150234.8984375,65018.9921875,150970.5,11385.6796875,NA,11414.2001953125,NA,11940.5498046875,NA,13579.7749023438,NA,9901.125,NA,7357.544921875,NA,7519.58984375,NA,30387.466796875,NA,30240.341796875,NA,27464.76171875,NA,30735.216796875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13-SEP-2018",2018-09-13 09:14:25,"2018-09-13","9H 14M 25S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,489,489,377,377,539,539,607,607,456,456,367,367,459,459,396,396,458,458,424,424,446,446,132644.546875,65891.953125,131843,142931.296875,64137.5078125,145790,9802.2001953125,9944,8356.3603515625,8372,11171.0498046875,11169,10379.7001953125,10268,8395.69921875,8068,6786.1796875,6556,6877.03955078125,5923,27520.560546875,27261,28023.841796875,27824,26170.560546875,25619,22937.041015625,22628,NA,NA,NA,NA,NA,NA,NA,NA
"12-SEP-2018",2018-09-12 10:43:27,"2018-09-12","10H 43M 27S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,489,489,377,377,539,539,607,607,456,456,367,367,459,459,396,396,458,458,424,424,446,446,133195.515625,65805.89453125,132775.5,142285.7734375,64001.56640625,145399.5,10099.7998046875,10209,9406.02001953125,9320.5,11105.0249023438,11152,10548.7998046875,10457,9287.779296875,9399.5,7644.62963867188,7758,7436.35986328125,6472,28429.921875,28310,28899.720703125,28990,27750.0615234375,27217.5,26099.8212890625,25837,NA,NA,NA,NA,NA,NA,NA,NA
"11-SEP-2018",2018-09-11 09:56:28,"2018-09-11","9H 56M 28S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,489,489,377,377,539,539,607,607,456,456,367,367,459,459,396,396,458,458,424,424,446,446,131758,65961.625,130950,140298.84375,63945.5546875,143633,10148.16015625,10222,10515.2001953125,10335,10898.3994140625,10944,10854.7001953125,10780,9414.0400390625,9521,7815.1396484375,7860,7950.83984375,6978,28168.560546875,28267,28803.6015625,28969,28695.6015625,28228,29414.880859375,29166,NA,NA,NA,NA,NA,NA,NA,NA
"10-SEP-2018",2018-09-10 10:18:18,"2018-09-10","10H 18M 18S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,489,489,377,377,539,539,607,607,456,456,367,367,459,459,396,396,458,458,424,424,446,446,130495.40625,65652.0546875,130429.5,141035.09375,63913.33203125,144308.5,10086.16015625,10216,10602.6201171875,10472,10869.8994140625,10963,10869.8994140625,10814.5,8954.4296875,9011,7252.27954101562,7347,7763.2197265625,6885,27993.6015625,28394,28836.001953125,29178.5,28445.041015625,28225.5,30093.6611328125,30188,NA,NA,NA,NA,NA,NA,NA,NA
"07-SEP-2018",2018-09-07 10:45:52,"2018-09-07","10H 45M 52S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,489,489,377,377,539,539,607,607,456,456,367,367,459,459,396,396,458,458,424,424,446,446,133271.671875,65773.4296875,132869,140122.140625,63748.16796875,143724,10094.83984375,10176,10683.83984375,10551,10996.25,11074,11108.349609375,11024,9028.1796875,9018,7439.89990234375,7432,7943.759765625,6939,28222.560546875,28495,28793.880859375,29240,28600.560546875,28524,30452.76171875,30452,NA,NA,NA,NA,NA,NA,NA,NA
"31-AUG-2018",2018-08-31 12:09:28,"2018-08-31","12H 9M 28S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,497,NA,380,NA,541,NA,619,NA,461,NA,367,NA,457,NA,399,NA,460,NA,421,NA,447,NA,134296.96875,65140.248046875,135210,143244.3203125,64571.6875,145124,11308.7998046875,NA,10805.3603515625,NA,11451.7749023438,NA,13023.0747070312,NA,9049.16015625,NA,6743.07958984375,NA,6818.47998046875,NA,30004.40625,NA,30077.166015625,NA,27064.5810546875,NA,29413.23046875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30-AUG-2018",2018-08-30 10:30:39,"2018-08-30","10H 30M 39S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,489,489,377,377,539,539,607,607,456,456,367,367,459,459,396,396,458,458,424,424,446,446,131746.09375,65755.6328125,131488,140685.0234375,63905.208984375,144087,10066.3203125,10183,10305.6396484375,10178,10865.1494140625,10947,10729.2998046875,10658,8901.91943359375,8970,7298.2998046875,7450,7580.90966796875,6642.5,28026.5419921875,28274,28704.240234375,29058,27862.921875,27802,28840.8603515625,28846.5,NA,NA,NA,NA,NA,NA,NA,NA
"29-AUG-2018",2018-08-29 09:31:30,"2018-08-29","9H 31M 30S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,489,489,377,377,539,539,607,607,456,456,367,367,459,459,396,396,458,458,424,424,446,446,132577.90625,65778.1796875,132168.5,141647.375,63938.900390625,144831,10156.83984375,10235,10724.759765625,10556.5,10957.2998046875,11021,10863.25,10785,8772.70947265625,8869.5,7186.19970703125,7380,7587.39990234375,6638,27979.560546875,28204,28435.8603515625,28882.5,28322.4619140625,28050,29482.3818359375,29544.5,NA,NA,NA,NA,NA,NA,NA,NA
"28-AUG-2018",2018-08-28 09:58:10,"2018-08-28","9H 58M 10S","Unknown","FACSAriaII","1","Administrator",335,335,335,357,357,357,489,489,377,377,539,539,607,607,456,456,367,367,459,459,396,396,458,458,424,424,446,446,133034.8671875,65807.12890625,132599.5,141493.9453125,64087.4921875,144317,10148.16015625,10200,10850.6201171875,10692,10887.9501953125,10963.5,11004.3247070312,10910.5,9035.259765625,9155,7357.2998046875,7569,7747.28979492188,6822,27971.4619140625,28352.5,28801.9814453125,29053,28732.8603515625,28460.5,30323.1611328125,30368,-52.44,0.2,25.04,-24.32,1.24,0.95,1.18,1.08
"24-AUG-2018",2018-08-24 09:45:14,"2018-08-24","9H 45M 14S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,497,NA,380,NA,541,NA,619,NA,461,NA,367,NA,457,NA,399,NA,460,NA,421,NA,447,NA,135737.75,65328.544921875,136210.5,145322.4453125,64940.9453125,146402.5,11503.48046875,NA,10611.919921875,NA,11710.6494140625,NA,12963.7001953125,NA,9765.4599609375,NA,7299.2998046875,NA,7096.2998046875,NA,31229.556640625,NA,30981.8505859375,NA,27329.40625,NA,28581.306640625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23-AUG-2018",2018-08-23 10:47:59,"2018-08-23","10H 47M 59S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,489,489,377,377,539,539,607,607,456,456,367,367,459,459,396,396,458,458,424,424,446,446,133492.421875,65730.55078125,133271,141150.9921875,63935.833984375,144543.5,10072.5205078125,10170,10104.1401367188,9962.5,11027.599609375,11089.5,10778.6997070312,10714.5,8779.78955078125,8877,7161.41967773438,7443,7305.9697265625,6403,28741.5009765625,29092.5,29273.400390625,29794,28350.5419921875,28265,28338.12109375,28494.5,NA,NA,NA,NA,NA,NA,NA,NA
"21-AUG-2018",2018-08-21 09:47:30,"2018-08-21","9H 47M 30S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,489,489,377,377,539,539,607,607,456,456,367,367,459,459,396,396,458,458,424,424,446,446,133662,65684.6015625,133348,141544.296875,63993.333984375,144846.5,10050.8203125,10168,10420.33984375,10300.5,10852.3247070312,10932.5,10851.3745117188,10784,9127.8896484375,9130.5,7467.03955078125,7579.5,7650.52954101562,6708,27731.1611328125,28683.5,28388.880859375,29469,27973.62109375,28237,28456.921875,29098.5,NA,NA,NA,NA,NA,NA,NA,NA
"20-AUG-2018",2018-08-20 09:56:27,"2018-08-20","9H 56M 27S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,497,NA,380,NA,541,NA,619,NA,461,NA,367,NA,457,NA,399,NA,460,NA,421,NA,447,NA,114904.015625,56613.65234375,133172,144009.546875,65005.56640625,144712,11629.9599609375,NA,11710.560546875,NA,11454.1494140625,NA,13079.599609375,NA,10146.51953125,NA,7686.15966796875,NA,7676.8798828125,NA,30830.982421875,NA,30692.951171875,NA,27757.94140625,NA,31178.732421875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17-AUG-2018",2018-08-17 09:46:16,"2018-08-17","9H 46M 16S","Unknown","FACSAriaII","1","Administrator",336,336,336,357,357,357,497,NA,380,NA,541,NA,619,NA,461,NA,367,NA,457,NA,399,NA,460,NA,421,NA,447,NA,115683.296875,56399.025390625,134449.5,143789.6171875,64698.130859375,145116.5,11453.8798828125,NA,9554.8203125,NA,11530.1494140625,NA,12503.8994140625,NA,9632.64013671875,NA,7268.5595703125,NA,6839.93994140625,NA,30570.4365234375,NA,30741.1015625,NA,26177.015625,NA,25419.9912109375,NA,-52.5,0,25.09,-24.27,1.24,0.95,1.16,1.07
"16-AUG-2018",2018-08-16 09:56:23,"2018-08-16","9H 56M 23S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,489,489,377,377,539,539,607,607,456,456,367,367,459,459,396,396,458,458,424,424,446,446,115400.7578125,56399.9453125,134251,142618.75,63991.26953125,145834,10110.9599609375,10181,10830.16015625,10647,10887,10978,11011.4501953125,10950,8894.83984375,8803,7248.73974609375,7353,7931.95947265625,6958,28184.76171875,28170,28948.3203125,28872,28857.6015625,28387,30520.80078125,30172,NA,NA,NA,NA,NA,NA,NA,NA
"15-AUG-2018",2018-08-15 09:48:07,"2018-08-15","9H 48M 7S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,497,NA,380,NA,541,NA,619,NA,461,NA,367,NA,457,NA,399,NA,460,NA,421,NA,447,NA,117727.375,56493.71484375,136673,144957.640625,64864.22265625,146136,11532,NA,6099.56005859375,NA,11937.7001953125,NA,11209.0498046875,NA,9572.3193359375,NA,7310.31982421875,NA,5860.31982421875,NA,31496.521484375,NA,31288.94140625,NA,23462.9609375,NA,16365.650390625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14-AUG-2018",2018-08-14 10:17:50,"2018-08-14","10H 17M 50S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,497,NA,380,NA,541,NA,619,NA,461,NA,367,NA,457,NA,399,NA,460,NA,421,NA,447,NA,141046.578125,65674.875,140810,149301.046875,65303.12109375,149733,11740.3203125,NA,7841.76025390625,NA,12352.849609375,NA,12304.3994140625,NA,9902.919921875,NA,7537.6796875,NA,6572.5595703125,NA,32139.591796875,NA,31729.78125,NA,25570.861328125,NA,20627.4609375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13-AUG-2018",2018-08-13 11:04:47,"2018-08-13","11H 4M 47S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,489,489,377,377,539,539,607,607,456,456,367,367,459,459,396,396,458,458,424,424,446,446,133178.8515625,65780.9765625,132815,140248.0234375,64685.810546875,141792.5,10241.16015625,10317,10413.5200195312,10242,11001.4750976562,10922.5,10847.099609375,10619,8920.20947265625,8842,7137.81982421875,7250.5,7573.23974609375,6611,29333.880859375,28686.5,30033.720703125,29456,29030.400390625,27948,29757.2412109375,28883.5,NA,NA,NA,NA,NA,NA,NA,NA
"10-AUG-2018",2018-08-10 10:43:03,"2018-08-10","10H 43M 3S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,497,NA,380,NA,541,NA,619,NA,461,NA,367,NA,457,NA,399,NA,460,NA,421,NA,447,NA,138390.984375,65267.30078125,139112,142683.34375,64750.5546875,143953,11611.3598632812,NA,10398.6401367188,NA,11721.5747070312,NA,13066.2998046875,NA,9255.0595703125,NA,6830.65991210938,NA,6964.63989257812,NA,30973.826171875,NA,30972.755859375,NA,27022.8515625,NA,28096.595703125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09-AUG-2018",2018-08-09 09:44:32,"2018-08-09","9H 44M 32S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,489,489,377,377,539,539,607,607,456,456,367,367,459,459,396,396,458,458,424,424,446,446,117740.12890625,56470.17578125,136690.5,122075.0390625,56014.349609375,142658.5,8738.109375,10229.5,9103.8095703125,10412.5,9477.14990234375,10873.5,9516.919921875,10763,8334.8798828125,8534,6573.2099609375,6823,7303.7548828125,6540,13998.6245117188,28409,14378.6342773438,29230,14176.1743164062,28356.5,14701.404296875,29525.5,NA,NA,NA,NA,NA,NA,NA,NA
"08-AUG-2018",2018-08-08 09:22:58,"2018-08-08","9H 22M 58S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,489,489,377,377,539,539,607,607,456,456,367,367,459,459,396,396,458,458,424,424,446,446,116254.5,56397.421875,135166,120808.140625,55910.2421875,141270,8731.2197265625,10225,9387.359375,10752,9406.2197265625,10800,9494.7802734375,10757,8249,8293,6433.08984375,6543,7250.080078125,6454,13971.3291015625,28380,14231.5595703125,29151,14250.6396484375,28554,15145.8095703125,30566,NA,NA,NA,NA,NA,NA,NA,NA
"03-AUG-2018",2018-08-03 09:42:31,"2018-08-03","9H 42M 31S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,497,NA,380,NA,541,NA,619,NA,461,NA,367,NA,457,NA,399,NA,460,NA,421,NA,447,NA,118754.515625,56398.109375,138015,122617.5546875,56563.87109375,141968,9999.150390625,NA,10024.830078125,NA,9925.9697265625,NA,11580.16015625,NA,10622.1201171875,NA,7876.39990234375,NA,7723.27978515625,NA,14485.4296875,NA,14623.2294921875,NA,13358.119140625,NA,15319.6494140625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"02-AUG-2018",2018-08-02 09:47:15,"2018-08-02","9H 47M 15S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,497,NA,380,NA,541,NA,619,NA,461,NA,367,NA,457,NA,399,NA,460,NA,421,NA,447,NA,119537.875,56499.421875,138772,123702.3671875,56578.0859375,143159,10030.1806640625,NA,9177.390625,NA,10101.099609375,NA,11148.5595703125,NA,10740.439453125,NA,8005.15966796875,NA,7384.5595703125,NA,14803.958984375,NA,14960.3095703125,NA,13102.12890625,NA,13950.12890625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-AUG-2018",2018-08-01 08:50:08,"2018-08-01","8H 50M 8S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,489,489,377,377,539,539,607,607,456,456,367,367,459,459,396,396,458,458,424,424,446,446,125334.02734375,57016.66796875,144145,129120.88671875,56488.564453125,149648,8931.02978515625,10357,9378.8798828125,10641,10179.4794921875,11584,10088.0498046875,11313.5,9971.68505859375,9774,8187.4150390625,8109,8020.1748046875,6824,14602.5590820312,28611,14890.0844726562,29239.5,14843.1791992188,28611,15089.89453125,29368,NA,NA,NA,NA,NA,NA,NA,NA
"31-JUL-2018",2018-07-31 10:48:18,"2018-07-31","10H 48M 18S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,489,489,377,377,539,539,607,607,456,456,367,367,459,459,396,396,458,458,424,424,446,446,118180.2578125,56431.51953125,137321,119188.640625,55901.2734375,139546,8756.6591796875,10281,9341.779296875,10698,9425.900390625,10838,9473.4599609375,10724,9633.25,9537,7743.89013671875,7775,7652.35986328125,6630,14089.51953125,28634,14500.798828125,29536,14292.5087890625,28486,15280.4287109375,30751,NA,NA,NA,NA,NA,NA,NA,NA
"27-JUL-2018",2018-07-27 12:08:36,"2018-07-27","12H 8M 36S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,497,NA,380,NA,541,NA,619,NA,461,NA,367,NA,457,NA,399,NA,460,NA,421,NA,447,NA,128440.4375,56782.984375,148326,129970.53125,56888.203125,149577,10095.4501953125,NA,7889.1103515625,NA,10914.5,NA,11572.689453125,NA,10842.51953125,NA,8037.6396484375,NA,7229.11962890625,NA,15592.0693359375,NA,15521.5791015625,NA,13096.298828125,NA,12110.4990234375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27-JUL-2018",2018-07-27 11:09:49,"2018-07-27","11H 9M 49S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,497,NA,380,NA,541,NA,619,NA,461,NA,367,NA,457,NA,399,NA,460,NA,421,NA,447,NA,122767.70703125,56946.353515625,141472,128874.92578125,57047.478515625,147819,10014.6655273438,NA,7758.03540039062,NA,10639.3544921875,NA,11365.189453125,NA,10715.5,NA,7964.5595703125,NA,6918.23974609375,NA,15627.3139648438,NA,15749.2143554688,NA,13121.208984375,NA,12202.4545898438,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26-JUL-2018",2018-07-26 12:20:13,"2018-07-26","12H 20M 13S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,489,489,377,377,539,539,607,607,456,456,367,367,459,459,396,396,458,458,424,424,446,446,118959.5390625,56706.6015625,137549,120963.1171875,56097.1796875,141106,8600.83984375,10057,7770.859375,8877,9719.4599609375,11133,9225,10422,9638.900390625,9582,7789.08984375,7847,7305.4501953125,6309,14149.4091796875,28957,14541.609375,29837,13769.3994140625,27497,12810.62890625,25905,NA,NA,NA,NA,NA,NA,NA,NA
