"SAMPLE","DateTime","DATE","TIME","Timepoint","CYT","CYTSN","OP","FSC-A_Gain","FSC-H_Gain","FSC-W_Gain","SSC-A_Gain","SSC-H_Gain","SSC-W_Gain","R660-A_Gain","R660-H_Gain","R780-A_Gain","R780-H_Gain","B530-A_Gain","B530-H_Gain","B695-A_Gain","B695-H_Gain","V450-A_Gain","V450-H_Gain","V530-A_Gain","V530-H_Gain","V710-A_Gain","V710-H_Gain","Y590-A_Gain","Y590-H_Gain","Y610-A_Gain","Y610-H_Gain","Y670-A_Gain","Y670-H_Gain","Y780-A_Gain","Y780-H_Gain","FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","R660-A","R660-H","R780-A","R780-H","B530-A","B530-H","B695-A","B695-H","V450-A","V450-H","V530-A","V530-H","V710-A","V710-H","Y590-A","Y590-H","Y610-A","Y610-H","Y670-A","Y670-H","Y780-A","Y780-H","Red_LaserDelay","Blue_LaserDelay","Violet_LaserDelay","Yellow_LaserDelay","Red_AreaScalingFactor","Blue_AreaScalingFactor","Violet_AreaScalingFactor","Yellow_AreaScalingFactor"
"22-OCT-2019",2019-10-22 08:46:04,"2019-10-22","8H 46M 4S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,93653.015625,67975.640625,90037,130129.5625,67092.7421875,126857,4563.68017578125,NA,6798.8798828125,NA,7601.88037109375,NA,8135.16015625,NA,4756.2197265625,NA,4478.5,NA,6316.53955078125,NA,6099.19970703125,NA,11074.5595703125,NA,5229.43994140625,NA,3005.43994140625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21-OCT-2019",2019-10-21 12:29:39,"2019-10-21","12H 29M 39S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,90195.1171875,65893.421875,89287,125897.6484375,65761.703125,125146,4463.35009765625,4444,6005.7197265625,5916,7756.98046875,7653,7784.7001953125,7658,4393.6201171875,4769,3808.53002929688,4115,5769.72021484375,5593,5605.599609375,5585,5501.599609375,5502,5099.25,5112,2906.14990234375,2992,NA,NA,NA,NA,NA,NA,NA,NA
"17-OCT-2019",2019-10-17 10:33:49,"2019-10-17","10H 33M 49S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,91147.6796875,66002.8125,90365,125005.328125,66110.171875,124014,4653.81005859375,4679,6547.72998046875,6507,7666.560546875,7577,7854.00048828125,7722,4304.52001953125,4701,3755.07006835938,4083,5791.5,5651,5876.64990234375,5885,5768.75,5776,5439.849609375,5468,3237,3343,NA,NA,NA,NA,NA,NA,NA,NA
"14-OCT-2019",2019-10-14 12:45:02,"2019-10-14","12H 45M 2S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,93346.33984375,66899.51953125,91079.5,128010.6328125,65968.9453125,127050.5,4971.56005859375,NA,7572.39990234375,NA,7515.75024414062,NA,8259.5703125,NA,4860.099609375,NA,4517.7197265625,NA,6432.60961914062,NA,6081.27978515625,NA,11031.9995117188,NA,5211.83984375,NA,3111.0400390625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11-OCT-2019",2019-10-11 11:55:06,"2019-10-11","11H 55M 6S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,91753.078125,66032.90625,90701,124783.5625,65350.30859375,125053,4847.0400390625,NA,7404.31982421875,NA,7242.84033203125,NA,7967.5205078125,NA,4761.51953125,NA,4437.15966796875,NA,6168.1396484375,NA,6000.6396484375,NA,10954.8798828125,NA,5189.759765625,NA,3141.11987304688,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09-OCT-2019",2019-10-09 12:37:37,"2019-10-09","12H 37M 37S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,90176.4921875,64334.478515625,91546,124539.6953125,64339.453125,126408,4756.16015625,4850,5169.1201171875,5237.5,7824.96044921875,7884,7448.10009765625,7467,4423.31982421875,4863,3838.22998046875,4217,5476.68017578125,5389,5707.32495117188,5800.5,5602.349609375,5686,4972.82495117188,5056,2375.09985351562,2508,NA,NA,NA,NA,NA,NA,NA,NA
"09-OCT-2019",2019-10-09 08:42:59,"2019-10-09","8H 42M 59S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,93614.4765625,66418.7421875,92311,127869.7265625,65756.671875,127460,4647.27978515625,NA,5749.919921875,NA,7607.8203125,NA,7789.98046875,NA,4750.919921875,NA,4502.8798828125,NA,6062.1396484375,NA,6171.52001953125,NA,11160.3193359375,NA,5061.759765625,NA,2478.71997070312,NA,NA,NA,NA,NA,NA,NA,NA,NA
"08-OCT-2019",2019-10-08 12:33:33,"2019-10-08","12H 33M 33S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,90566.1015625,64863.8359375,91271,126268.5625,65011.21484375,127169,4876.31005859375,4947,5757.40966796875,5792,7821.66015625,7831,7529.9404296875,7501,4436.18994140625,4867,3879.81005859375,4244,5583.60009765625,5491,5901.349609375,5981,5764.849609375,5859,5199.349609375,5285,2658.5,2790,NA,NA,NA,NA,NA,NA,NA,NA
"07-OCT-2019",2019-10-07 09:19:17,"2019-10-07","9H 19M 17S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,92419.7421875,66929.921875,90046,126050.1015625,66165.8828125,124082,4570.72021484375,NA,6136.23974609375,NA,7407.84033203125,NA,7796.580078125,NA,4822.99951171875,NA,4524.07958984375,NA,6141.6396484375,NA,6015.35986328125,NA,10952.9599609375,NA,5018.8798828125,NA,2675.19995117188,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04-OCT-2019",2019-10-04 08:47:30,"2019-10-04","8H 47M 30S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,92443.515625,66424.4140625,90994,125421.125,65763.140625,124852,4732.64013671875,NA,7010.9599609375,NA,7337.88037109375,NA,7838.8203125,NA,4819.81982421875,NA,4544.2197265625,NA,6212.65966796875,NA,6078.7197265625,NA,11041.279296875,NA,5230.080078125,NA,2981.11987304688,NA,NA,NA,NA,NA,NA,NA,NA,NA
"03-OCT-2019",2019-10-03 11:36:48,"2019-10-03","11H 36M 48S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,92553.3984375,66348.45703125,91058.5,124736.04296875,65453.267578125,124543,4601.52001953125,NA,6945.83984375,NA,7387.38037109375,NA,8005.14013671875,NA,4820.34985351562,NA,4508.1796875,NA,6373.77978515625,NA,5831.6796875,NA,10624,NA,5016.31982421875,NA,2899.83984375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"03-OCT-2019",2019-10-03 09:41:09,"2019-10-03","9H 41M 9S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,89289.5390625,65434.853515625,89249,124403.07421875,65351.267578125,124530.5,4751.7099609375,4728,6635.83984375,6569,7736.85034179688,7666,7872.81030273438,7767,4434.2099609375,4779.5,3860.01000976562,4134,5906.8349609375,5669,5640.69970703125,5657,5545.14990234375,5552,5249.07495117188,5265,3062.14990234375,3169,NA,NA,NA,NA,NA,NA,NA,NA
"02-OCT-2019",2019-10-02 10:03:08,"2019-10-02","10H 3M 8S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,88854.5703125,65623.65625,88686,122562.6640625,65399.3359375,122605,4862.06982421875,4806,6755.98974609375,6640,7603.8603515625,7527,7768.2001953125,7669,4440.14990234375,4801,3867.92993164062,4159,5840.01025390625,5672,5604.94970703125,5569,5499.64990234375,5478,5213.64990234375,5198,3043.94995117188,3143,NA,NA,NA,NA,NA,NA,NA,NA
"01-OCT-2019",2019-10-01 11:26:55,"2019-10-01","11H 26M 55S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,90709.21875,65394.8671875,90658,122022.125,64508.76953125,123911,4448.39990234375,NA,6786.56005859375,NA,7219.740234375,NA,7869.18017578125,NA,4817.69970703125,NA,4516.65966796875,NA,6250.81982421875,NA,5726.080078125,NA,10490.8798828125,NA,4963.19970703125,NA,2894.71997070312,NA,NA,NA,NA,NA,NA,NA,NA,NA
"01-OCT-2019",2019-10-01 09:07:07,"2019-10-01","9H 7M 7S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,90657.2265625,64586.056640625,91792,123898.50390625,64672.490234375,125495,4843.3798828125,4895.5,6865.01489257812,6869,7628.6103515625,7665,7754.01025390625,7761,4457.47509765625,4837,3890.20495605469,4216.5,5927.1298828125,5760,5807.099609375,5936.5,5664.75,5790.5,5369,5505,3089.44995117188,3252.5,NA,NA,NA,NA,NA,NA,NA,NA
"30-SEP-2019",2019-09-30 12:09:49,"2019-09-30","12H 9M 49S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,89194.7734375,64702.5703125,89938,123214.0859375,64636.67578125,124500,4519.419921875,4562,6314.5498046875,6336,7610.46044921875,7627,7764.240234375,7755,4484.7001953125,4919,3885.75,4251,5923.169921875,5819,5657.599609375,5764,5528.89990234375,5641,5190.25,5302,3030.94995117188,3192,NA,NA,NA,NA,NA,NA,NA,NA
"27-SEP-2019",2019-09-27 09:57:19,"2019-09-27","9H 57M 19S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,91260.2734375,65057.634765625,91561.5,125203.984375,65135.82421875,125754.5,4692.9697265625,4718.5,6086.7099609375,6043,7784.7001953125,7762.5,7716.39038085938,7662,4495.09497070312,4857,3910.5,4212,5842.48510742188,5643,5704.07495117188,5791,5586.099609375,5681,5106.72485351562,5197.5,2777.77490234375,2896,NA,NA,NA,NA,NA,NA,NA,NA
"26-SEP-2019",2019-09-26 08:42:34,"2019-09-26","8H 42M 34S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,101420.0625,70233.34375,94432,137525.53125,69132.0625,130185,-22.8799991607666,NA,-5.27999973297119,NA,8052.66015625,NA,8590.560546875,NA,4889.77978515625,NA,4632.19970703125,NA,6418.2998046875,NA,5146.8798828125,NA,9602.5595703125,NA,4174.080078125,NA,2247.0400390625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23-SEP-2019",2019-09-23 11:40:30,"2019-09-23","11H 40M 30S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,84409.5,60259.625,91323,121770.6640625,64928.97265625,122750,4444.8798828125,NA,6752.23974609375,NA,7184.76025390625,NA,7780.740234375,NA,4800.73974609375,NA,4476.3798828125,NA,6191.45947265625,NA,5957.11962890625,NA,10803.83984375,NA,5070.7197265625,NA,2993.919921875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23-SEP-2019",2019-09-23 08:26:38,"2019-09-23","8H 26M 38S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,99147.015625,67360.2265625,95947,131442.96875,66564.3671875,129278,5075.83984375,NA,7503.759765625,NA,7762.26025390625,NA,8258.580078125,NA,4953.3798828125,NA,4642.7998046875,NA,6641.95947265625,NA,6337.919921875,NA,11386.8798828125,NA,5333.759765625,NA,2985.59985351562,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19-SEP-2019",2019-09-19 13:18:31,"2019-09-19","13H 18M 31S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,64357.6015625,60748.06640625,69478,121328.34375,63285.140625,125219,4017.65991210938,NA,6271.830078125,NA,7182.49951171875,NA,7784.39990234375,NA,4095.34008789062,NA,3819.86010742188,NA,5483.41015625,NA,5477.5498046875,NA,10080.19921875,NA,4766.44970703125,NA,2780.69995117188,NA,NA,NA,NA,NA,NA,NA,NA,NA
"19-SEP-2019",2019-09-19 08:16:26,"2019-09-19","8H 16M 26S","Unknown","2.16.0","Unknown","",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,72064.890625,61893.50390625,76229,130415.34375,65100.3828125,131287,4382.35986328125,4532,6361.7197265625,6488,8152.98046875,8166,8232.83984375,8210,4107.51025390625,3909,3589.73999023438,3405,5732.10009765625,4781,5863,6037,5675.7998046875,5868,5440.5,5629,3088.14990234375,3276,NA,NA,NA,NA,NA,NA,NA,NA
"18-SEP-2019",2019-09-18 13:02:03,"2019-09-18","13H 2M 3S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,62063.19921875,59698.30078125,67968,118822.59375,62296.845703125,124467.5,4229.06982421875,NA,6665.06982421875,NA,7155.849609375,NA,7868.89990234375,NA,4112.31518554688,NA,3843.14013671875,NA,5549.3701171875,NA,5440.1748046875,NA,9993.42431640625,NA,4768.07495117188,NA,2813.84985351562,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18-SEP-2019",2019-09-18 09:20:22,"2019-09-18","9H 20M 22S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,67749.2109375,61363.015625,72400.5,124148.9765625,64289.9140625,126398.5,3941.36499023438,4061.5,5658.17504882812,5783,7764.5703125,7843.5,7905.81030273438,7969,4150.57495117188,4136,3596.669921875,3572,5664.7802734375,4981,5651.75,5888,5549.69970703125,5787,5218.849609375,5454,3039.07495117188,3276,NA,NA,NA,NA,NA,NA,NA,NA
"17-SEP-2019",2019-09-17 08:21:36,"2019-09-17","8H 21M 36S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,74121.4765625,63155.58984375,76949,134293.5,66119.546875,133275,4263.98974609375,4354,6116.9697265625,6218,8253.9599609375,8128,8345.0400390625,8190,4112.4599609375,3861,3608.55004882812,3372,5813.2802734375,4752,5807.75,5915,5631.599609375,5752,5360.5498046875,5512,3041.34985351562,3165,NA,NA,NA,NA,NA,NA,NA,NA
"16-SEP-2019",2019-09-16 10:13:20,"2019-09-16","10H 13M 20S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,62954.4140625,61427.7421875,67074.5,121407.3359375,64514.806640625,122748.5,4114.91479492188,4209,5886.01489257812,5936,7562.2802734375,7591,7697.25024414062,7713,4212.4501953125,4094,3666.9599609375,3553,5705.3701171875,4853,5524.02465820312,5672,5413.849609375,5565,5025.14990234375,5214,2913.2998046875,3094,NA,NA,NA,NA,NA,NA,NA,NA
"13-SEP-2019",2019-09-13 12:29:20,"2019-09-13","12H 29M 20S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,64869.66015625,60686.43359375,70007,121944.90625,63415.98046875,125684,3939.13989257812,4097,3084.73999023438,3197,7689.00048828125,7872,6727.38037109375,6857,4220.3701171875,4271,3695.669921875,3738,4840.10986328125,4273,5532.7998046875,5813,5440.5,5690,4433,4626,1631.5,1773,NA,NA,NA,NA,NA,NA,NA,NA
"12-SEP-2019",2019-09-12 12:07:54,"2019-09-12","12H 7M 54S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,64761.6015625,59863.36328125,70916,120706.296875,62519.07421875,126000,3832.35009765625,NA,3538.2900390625,NA,7259.849609375,NA,6895.19970703125,NA,4118.6201171875,NA,3888.73022460938,NA,4771.43017578125,NA,5749.25,NA,10477.349609375,NA,4362.7998046875,NA,1675.04992675781,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12-SEP-2019",2019-09-12 09:36:08,"2019-09-12","9H 36M 8S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,66779.234375,61444.4140625,71139,123695.8828125,64538.4140625,125370.5,3943.14489746094,4058,3336.60986328125,3405,7793.9404296875,7867,6941.22021484375,6976,4154.53515625,4100,3668.93994140625,3608,5019.2998046875,4353,5790.849609375,5963.5,5657.599609375,5823,4654.64990234375,4821.5,1797.24987792969,1933,NA,NA,NA,NA,NA,NA,NA,NA
"11-SEP-2019",2019-09-11 16:18:14,"2019-09-11","16H 18M 14S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,62521.6015625,60046.80859375,68378,120242.84375,62692.87890625,125144,4198.6201171875,NA,5791.58984375,NA,7208.49951171875,NA,7696.64990234375,NA,4087.580078125,NA,3850.90014648438,NA,5449.4599609375,NA,5615.349609375,NA,10292.75,NA,4739.7998046875,NA,2497.2998046875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"11-SEP-2019",2019-09-11 10:38:42,"2019-09-11","10H 38M 42S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,62915.12890625,61953.96484375,66592,122216.1640625,64903.39453125,123109,4196.35009765625,4242,5377.3798828125,5376,7650.060546875,7634,7590.00048828125,7565,4153.0498046875,4035,3649.14013671875,3548,5556.8701171875,4735,5477.5498046875,5601,5382,5508,4904.25,5056,2579.84985351562,2721,NA,NA,NA,NA,NA,NA,NA,NA
"10-SEP-2019",2019-09-10 09:34:40,"2019-09-10","9H 34M 40S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,65681.68359375,61146.923828125,70359.5,120007.14453125,64119.1328125,122491,4007.669921875,4150,5113.0498046875,5258,7543.14013671875,7642,7513.4404296875,7581,4175.81982421875,4166,3663.98999023438,3632.5,5514.30029296875,4862,5839.27465820312,6059,5720.97485351562,5940,5220.7998046875,5440,2817.42492675781,3036,NA,NA,NA,NA,NA,NA,NA,NA
"05-SEP-2019",2019-09-05 08:46:14,"2019-09-05","8H 46M 14S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,68197.94921875,60721.64453125,73592,115303.65234375,59420.474609375,126470,3881.73498535156,4171,5117.94506835938,5438,7077.84033203125,7777,7096.98046875,7758,4009.5,4015,3538.26000976562,3530,5410.35009765625,4845.5,5525.32495117188,6113,5338.77465820312,5918.5,4915.2998046875,5484,2609.42492675781,3005,NA,NA,NA,NA,NA,NA,NA,NA
"04-SEP-2019",2019-09-04 13:57:11,"2019-09-04","13H 57M 11S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,65740,61775.6875,69692,123573.4453125,64372.08203125,125621,4142.93994140625,NA,5952.5400390625,NA,7255.2998046875,NA,7835.099609375,NA,4168.09033203125,NA,3912.01000976562,NA,5576.5302734375,NA,5766.7998046875,NA,10494.25,NA,4808.0498046875,NA,2611.69995117188,NA,NA,NA,NA,NA,NA,NA,NA,NA
"04-SEP-2019",2019-09-04 10:40:53,"2019-09-04","10H 40M 53S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,91796.0859375,66235.515625,90251,125889.39453125,66053.390625,124371,4446.43994140625,4452.5,5855.31005859375,5794,7863.900390625,7718.5,7802.5205078125,7648,4190.669921875,4124,3667.94995117188,3605.5,5675.17504882812,4886,5638.75,5663,5487.2998046875,5521,4961.77465820312,5019.5,2707.25,2791,NA,NA,NA,NA,NA,NA,NA,NA
"03-SEP-2019",2019-09-03 08:53:24,"2019-09-03","8H 53M 24S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,90661.203125,64278.9765625,92279.5,119506.0703125,64156.04296875,121698,4082.0400390625,NA,6398.85009765625,NA,7137.64990234375,NA,7835.74951171875,NA,4211.740234375,NA,3988.15515136719,NA,5750.16015625,NA,6172.72485351562,NA,11216.3994140625,NA,5279.94970703125,NA,3130.39990234375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29-AUG-2019",2019-08-29 10:46:00,"2019-08-29","10H 46M 0S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,90579.0625,64472.5859375,91589,122978.46875,64601.54296875,124283,4035.26000976562,4158,5404.9697265625,5513,7675.14013671875,7713,7640.8203125,7622,4117.41015625,4165,3568.94995117188,3607,5430.14990234375,4826,5618.599609375,5775,5515.25,5682,5099.25,5248,2838.5498046875,3008,NA,NA,NA,NA,NA,NA,NA,NA
"28-AUG-2019",2019-08-28 09:55:07,"2019-08-28","9H 55M 7S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,90884.8046875,64606.359375,91685,121960.1484375,64361.29296875,123708,4343.91015625,NA,6707.7001953125,NA,7346.2998046875,NA,7973.5498046875,NA,4140.93017578125,NA,3899.40014648438,NA,5614.3603515625,NA,5729.099609375,NA,10467.599609375,NA,4920.5,NA,2878.19995117188,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27-AUG-2019",2019-08-27 09:31:21,"2019-08-27","9H 31M 21S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,91870.203125,64815.09375,92703,123200.2265625,65021.33984375,123962,4287.1298828125,4387,6023.52001953125,6142,7692.96044921875,7716,7869.84033203125,7843,4171.85986328125,4154,3642.2099609375,3611,5723.18994140625,4979,5816.19970703125,5958,5695.94970703125,5839,5341.69970703125,5494,3125.19995117188,3309,NA,NA,NA,NA,NA,NA,NA,NA
"26-AUG-2019",2019-08-26 10:02:51,"2019-08-26","10H 2M 51S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,90161.50390625,64284.53515625,91599.5,119996.58203125,64504.6953125,121508,4341.419921875,4480.5,6193.06494140625,6309.5,7533.900390625,7597,7697.580078125,7723,4183.740234375,4149,3642.2099609375,3605,5665.27514648438,4979,5765.5,5966,5669.94970703125,5870,5305.94970703125,5499.5,3144.0498046875,3356.5,NA,NA,NA,NA,NA,NA,NA,NA
"23-AUG-2019",2019-08-23 10:10:54,"2019-08-23","10H 10M 54S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,92884,65083.28515625,93298,124335.8984375,64948.9921875,125209,3989.82006835938,NA,5261.76025390625,NA,7392.44970703125,NA,7661.5498046875,NA,4149.66015625,NA,3938.2001953125,NA,5376.7099609375,NA,6059.2998046875,NA,11025.2998046875,NA,4935.44970703125,NA,2473.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22-AUG-2019",2019-08-22 09:31:58,"2019-08-22","9H 31M 58S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,91924.46875,64845.33203125,92476,122755.3828125,64948.8046875,123695,4204.35986328125,4286,5814.3701171875,5885,7745.10009765625,7757,7834.8603515625,7800,4155.0302734375,4128,3644.18994140625,3612,5631.1201171875,4906,5870.14990234375,6020,5720.64990234375,5868,5344.2998046875,5472,3030.2998046875,3205,NA,NA,NA,NA,NA,NA,NA,NA
"21-AUG-2019",2019-08-21 12:51:24,"2019-08-21","12H 51M 24S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,92017.6015625,64703.22265625,92935,121883.4453125,64313.71875,123969,4142.06982421875,NA,6380.580078125,NA,7298.849609375,NA,7983.2998046875,NA,4140.93017578125,NA,3903.28002929688,NA,5595.93017578125,NA,5690.099609375,NA,10320.0498046875,NA,4854.849609375,NA,2769.64990234375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20-AUG-2019",2019-08-20 08:43:01,"2019-08-20","8H 43M 1S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,92823.9765625,65328.783203125,92933,123380.734375,65464.830078125,123495,4264.8798828125,4365,6177.93505859375,6234.5,7675.80029296875,7641,7831.23046875,7754,4172.85009765625,4072.5,3677.85009765625,3574,5739.0302734375,4902.5,6024.849609375,6156,5829.849609375,5972.5,5512.64990234375,5641,3197.34985351562,3348,NA,NA,NA,NA,NA,NA,NA,NA
"19-AUG-2019",2019-08-19 14:48:53,"2019-08-19","14H 48M 53S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,90801.6015625,64647.60546875,91568.5,120022.8203125,64339.580078125,121920,4057.67993164062,NA,6347.955078125,NA,7254.97485351562,NA,7916.99951171875,NA,4157.90502929688,NA,3920.25512695312,NA,5564.89013671875,NA,5877.2998046875,NA,10718.1748046875,NA,5060.57495117188,NA,2977.32495117188,NA,NA,NA,NA,NA,NA,NA,NA,NA
