"SAMPLE","DateTime","DATE","TIME","Timepoint","CYT","CYTSN","OP","FSC-A_Gain","FSC-H_Gain","FSC-W_Gain","SSC-A_Gain","SSC-H_Gain","SSC-W_Gain","R660-A_Gain","R660-H_Gain","R780-A_Gain","R780-H_Gain","B530-A_Gain","B530-H_Gain","B695-A_Gain","B695-H_Gain","V450-A_Gain","V450-H_Gain","V530-A_Gain","V530-H_Gain","V710-A_Gain","V710-H_Gain","Y590-A_Gain","Y590-H_Gain","Y610-A_Gain","Y610-H_Gain","Y670-A_Gain","Y670-H_Gain","Y780-A_Gain","Y780-H_Gain","FSC-A-% rCV","FSC-H-% rCV","FSC-W-% rCV","SSC-A-% rCV","SSC-H-% rCV","SSC-W-% rCV","R660-A-% rCV","R660-H-% rCV","R780-A-% rCV","R780-H-% rCV","B530-A-% rCV","B530-H-% rCV","B695-A-% rCV","B695-H-% rCV","V450-A-% rCV","V450-H-% rCV","V530-A-% rCV","V530-H-% rCV","V710-A-% rCV","V710-H-% rCV","Y590-A-% rCV","Y590-H-% rCV","Y610-A-% rCV","Y610-H-% rCV","Y670-A-% rCV","Y670-H-% rCV","Y780-A-% rCV","Y780-H-% rCV","FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","R660-A","R660-H","R780-A","R780-H","B530-A","B530-H","B695-A","B695-H","V450-A","V450-H","V530-A","V530-H","V710-A","V710-H","Y590-A","Y590-H","Y610-A","Y610-H","Y670-A","Y670-H","Y780-A","Y780-H","Red_LaserDelay","Blue_LaserDelay","Violet_LaserDelay","Yellow_LaserDelay","Red_AreaScalingFactor","Blue_AreaScalingFactor","Violet_AreaScalingFactor","Yellow_AreaScalingFactor"
"17-FEB-2020",2020-02-17 11:29:02,"2020-02-17","11H 29M 2S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,2.24,1.65,3.02,5.45,1.59,6.33,4.48,5.75,7.48,8.25,3.54,4.65,4.95,6.59,7.84,8.96,6.43,7.45,9.43,9.82,3.32,4.74,3,4.33,3.4,4.68,5.73,7.57,70902.1171875,65299.30859375,71395,108807.6015625,65119.6171875,110100,6156.64013671875,6166,5270.68017578125,5232,7232.2802734375,7264,6662.0400390625,6683,3947.16015625,4020,3403.26000976562,3461,5286.93017578125,4893,5231.3603515625,5258,5097.3603515625,5138,4679.9501953125,4747,2549.35009765625,2643,NA,NA,NA,NA,NA,NA,NA,NA
"13-FEB-2020",2020-02-13 09:47:33,"2020-02-13","9H 47M 33S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,5.21,1.72,5.63,5.61,1.48,6.5,6.6,NA,10.64,NA,5.6,NA,8.21,NA,11.63,NA,10.68,NA,11.26,NA,5.94,NA,6.48,NA,7.88,NA,11.94,NA,58949.40234375,50706.697265625,76285.5,122272.59375,68873.5546875,117113.5,6669.080078125,NA,6531.7998046875,NA,7759.29028320312,NA,7584.39013671875,NA,3945.31982421875,NA,3716.35986328125,NA,5291.51953125,NA,5935.03979492188,NA,10704.6396484375,NA,5080.63989257812,NA,2710.40002441406,NA,NA,NA,NA,NA,NA,NA,NA,NA
"12-FEB-2020",2020-02-12 08:42:06,"2020-02-12","8H 42M 6S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,4.02,1.64,4.79,5.79,1.56,6.53,5.86,6.56,9.29,9.61,4.65,5.83,7.21,8.26,9.45,10.02,8.68,9.05,11.35,11.19,3.91,5.59,4.02,5.03,5.12,5.88,9.02,10.67,71214.94921875,64826.27734375,72320,107292.2421875,64726.935546875,109401,6428.0400390625,6491,5773,5772,7174.2001953125,7240,6700.3203125,6734,3926.07006835938,4011,3403.26000976562,3466,5401.26025390625,5002,5333.8701171875,5415,5212.60009765625,5287.5,4902.39013671875,4992,2681.34008789062,2799.5,NA,NA,NA,NA,NA,NA,NA,NA
"11-FEB-2020",2020-02-11 12:57:08,"2020-02-11","12H 57M 8S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,3.05,1.59,3.61,5.66,1.46,6.39,4.78,NA,7.62,NA,3.75,NA,5.37,NA,8.03,NA,6.99,NA,9.96,NA,3.51,NA,3.24,NA,3.74,NA,7.24,NA,76755.28125,68582.19921875,73624.5,117402.78515625,68047.546875,113848,6253.27978515625,NA,6122.60009765625,NA,7327.98046875,NA,7467.900390625,NA,4189.11962890625,NA,3892.31982421875,NA,5585.1396484375,NA,5711.35986328125,NA,10390.7197265625,NA,4915.83984375,NA,2786.88000488281,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10-FEB-2020",2020-02-10 13:11:05,"2020-02-10","13H 11M 5S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,1.83,1.53,2.62,4.98,1.56,5.62,3.9,5.28,6.68,7.16,3.43,4,4.63,5.78,7.53,8.44,6.75,6.78,9.69,9.85,4.03,5.21,3.66,4.62,4.11,5.18,6.36,7.73,79546.046875,63665.421875,81753,113980.6875,64269.234375,116168,5685.31982421875,5980,5728.0400390625,5945,7053.42041015625,7148,7271.88037109375,7367,3779.82006835938,4374,3175.919921875,3674,5197.5,5417,5261.75,5576,5134.349609375,5422,4859.39990234375,5127,2833.34985351562,3069,NA,NA,NA,NA,NA,NA,NA,NA
"10-FEB-2020",2020-02-10 09:32:13,"2020-02-10","9H 32M 13S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,2.28,1.64,3.49,5.42,1.54,6.46,4.57,NA,8.22,NA,4,NA,6.21,NA,9.15,NA,8.18,NA,10.31,NA,4.27,NA,4.06,NA,5.56,NA,8.67,NA,88476.359375,69262.734375,83596,123661.5625,68712.3125,118189,6537.52001953125,NA,7189.60009765625,NA,7273.8603515625,NA,8114.7001953125,NA,4380.97998046875,NA,3979.23974609375,NA,5992.1796875,NA,5861.11962890625,NA,10618.8798828125,NA,5032.31982421875,NA,3008,NA,NA,NA,NA,NA,NA,NA,NA,NA
"07-FEB-2020",2020-02-07 13:40:12,"2020-02-07","13H 40M 12S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,4.55,1.84,5.84,6.06,1.74,7.5,5.5,NA,10.02,NA,4.79,NA,7.18,NA,10.56,NA,9.64,NA,11.16,NA,5.47,NA,5.34,NA,6.95,NA,10.85,NA,89266.8359375,68072,85756,123674.1015625,67617.0546875,120313,6001.60009765625,NA,5456.8798828125,NA,7314.1201171875,NA,7568.88037109375,NA,4478.5,NA,4076.759765625,NA,5632.83984375,NA,5916.15966796875,NA,10766.7197265625,NA,4833.27978515625,NA,2379.52001953125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"06-FEB-2020",2020-02-06 10:59:33,"2020-02-06","10H 59M 33S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,4.22,1.68,5.65,5.25,1.6,6.46,5.58,NA,10.1,NA,4.97,NA,7.83,NA,10.86,NA,10.45,NA,11.44,NA,5.16,NA,5.41,NA,7.3,NA,11.25,NA,91833.4375,69561.8046875,86435,127995.125,68993.5546875,122194,6669.52001953125,NA,6239.2001953125,NA,7595.9404296875,NA,7800.54052734375,NA,4384.15966796875,NA,4000.43969726562,NA,5564.99951171875,NA,6035.19970703125,NA,10910.080078125,NA,4979.19970703125,NA,2487.0400390625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05-FEB-2020",2020-02-05 12:23:28,"2020-02-05","12H 23M 28S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,1.88,1.45,2.34,5.94,1.44,6.11,3.57,NA,5.9,NA,3.22,NA,4.33,NA,6.79,NA,5.83,NA,9.22,NA,4.11,NA,3.86,NA,4.2,NA,5.83,NA,88458.3203125,68273.8046875,84738,123821.9453125,67485.1015625,120057,6101.919921875,NA,6748.7197265625,NA,7351.740234375,NA,8135.16015625,NA,4581.31982421875,NA,4126.57958984375,NA,6084.39990234375,NA,5745.27978515625,NA,10517.1201171875,NA,4988.7998046875,NA,2979.83984375,NA,NA,NA,NA,NA,NA,NA,NA,NA
"05-FEB-2020",2020-02-05 09:27:19,"2020-02-05","9H 27M 19S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,2.34,1.78,3.66,4.89,1.68,6.21,4.75,5.98,8.41,9.19,4.24,5.7,6.22,7.43,9.46,10.34,8.02,8.52,10.56,10.19,4.4,5.53,4.38,5.05,5.93,6.41,9.14,10.52,88063.203125,68343.7265625,84395,125253.484375,68605.28125,120136,6197.9599609375,6046,6371.509765625,6165,7871.8203125,7486,8070.48046875,7659,4081.77001953125,4101,3421.43994140625,3445,5672.7001953125,5123,5668,5494,5549.0498046875,5369,5298.14990234375,5136,3046.5498046875,3031,NA,NA,NA,NA,NA,NA,NA,NA
"04-FEB-2020",2020-02-04 08:19:58,"2020-02-04","8H 19M 58S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,2.13,1.72,3.35,4.47,1.6,5.45,4.49,5.42,8.09,8.42,4.05,5.28,6.06,7.14,9.28,9.96,8.45,9.08,10.31,10.17,4.32,5.44,4.23,4.97,5.92,6.19,9.24,10.55,88383.15234375,68545.15234375,84386,125069.01171875,68831.36328125,119492.5,6430.25,6234.5,6554.85009765625,6302,7852.0205078125,7435,8109.09008789062,7653.5,3921.39013671875,4041,3309.07507324219,3414,5565.7802734375,5174,5711.5498046875,5503,5569.52465820312,5366,5360.87475585938,5174,3086.19995117188,3043.5,NA,NA,NA,NA,NA,NA,NA,NA
"03-FEB-2020",2020-02-03 13:23:18,"2020-02-03","13H 23M 18S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,4.92,2.9,6.17,9.74,2.92,11.1,5.94,7.48,8.84,10.2,5.97,6.83,7.62,8.6,9.26,10.37,8.13,9.04,11.41,10.94,9.41,9.94,9.08,9.16,9.26,9.57,10.25,10.79,85556.65234375,67752.6484375,81928,122921.046875,67781.08984375,118057.5,6174.81982421875,5982,6146.33984375,5921,7585.71044921875,7233,7696.26025390625,7345,4090.67993164062,4360,3421.93493652344,3632,5352.43505859375,5165,5297.5,5145,5190.25,5064,4832.099609375,4746,2793.0498046875,2782.5,NA,NA,NA,NA,NA,NA,NA,NA
"03-FEB-2020",2020-02-03 11:34:18,"2020-02-03","11H 34M 18S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,2.54,1.78,3.62,5.53,1.65,6.65,4.82,NA,8.31,NA,4.11,NA,5.96,NA,9.21,NA,8.14,NA,10.82,NA,4.46,NA,4.28,NA,5.26,NA,8.48,NA,88500.140625,68087.921875,85094,121686.1875,67538.984375,118447,6140.64013671875,NA,6811.2001953125,NA,7160.34033203125,NA,8026.26025390625,NA,4403.23974609375,NA,3976.05981445312,NA,5912.6796875,NA,5844.47998046875,NA,10723.83984375,NA,5088.6396484375,NA,3089.28002929688,NA,NA,NA,NA,NA,NA,NA,NA,NA
"31-JAN-2020",2020-01-31 12:27:31,"2020-01-31","12H 27M 31S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,1.86,1.55,2.83,4.68,1.54,5.87,4.28,5.71,8.65,9.35,3.68,4.88,5.42,6.89,8.7,9.52,7.69,8.26,10.21,10.37,3.6,4.65,3.39,4.32,4.54,5.3,8.24,9.46,88230.0625,68106.3515625,84865,125045.5859375,68220.1015625,120581,5948.759765625,5793,4802.43994140625,4648,7739.16015625,7408,7551.72021484375,7205,3913.46997070312,4096,3283.830078125,3429,5217.30029296875,4890,5569.849609375,5393,5453.5,5291,4886.69970703125,4756,2351.0498046875,2351,NA,NA,NA,NA,NA,NA,NA,NA
"31-JAN-2020",2020-01-31 09:36:27,"2020-01-31","9H 36M 27S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,3.07,1.44,3.89,4.79,1.28,5.89,5.34,NA,9.67,NA,4.74,NA,6.82,NA,10.61,NA,9.92,NA,11.02,NA,4.6,NA,4.72,NA,6.48,NA,10.52,NA,89982.6953125,68675.6875,85713,124049.6484375,68094.765625,119881,6063.2001953125,NA,5407.60009765625,NA,7431.60009765625,NA,7704.84033203125,NA,4118.099609375,NA,3738.61987304688,NA,5445.2197265625,NA,5895.0400390625,NA,10772.4794921875,NA,4834.56005859375,NA,2391.0400390625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30-JAN-2020",2020-01-30 09:39:45,"2020-01-30","9H 39M 45S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,1.78,1.5,2.67,4.54,1.41,5.62,4.18,5.32,7.64,8.18,3.51,4.57,5.61,6.99,8.47,9.18,7.48,7.95,10.28,10.1,3.77,4.84,3.5,4.43,4.69,5.45,7.42,8.83,88213.046875,68654.9375,84161.5,125057.46484375,68806.890625,119514.5,6428.91479492188,6241,6418.23486328125,6165,7648.740234375,7250.5,7927.59033203125,7492.5,3863.47497558594,4053,3247.69494628906,3394,5373.71997070312,5052,5556.849609375,5365,5440.5,5255,5152.5498046875,5007,2980.25,2953.5,NA,NA,NA,NA,NA,NA,NA,NA
"29-JAN-2020",2020-01-29 13:31:22,"2020-01-29","13H 31M 22S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,1.75,1.67,2.67,5.16,1.61,5.9,3.67,5.11,7,7.84,3.08,4.14,4.66,5.85,7.38,8.4,6.48,7.13,9.75,9.86,3.92,5.19,3.6,4.73,4.27,4.95,6.7,7.96,87329.33984375,67301.6484375,84995.5,125941.20703125,67479.4609375,122502.5,6270.49487304688,6152,5438.34497070312,5277,7794.60009765625,7521,7634.55029296875,7333.5,4026.330078125,4288,3385.80004882812,3595,5186.11499023438,4954.5,5444.72485351562,5327.5,5333.25,5230,4810,4744.5,2465.44995117188,2496,NA,NA,NA,NA,NA,NA,NA,NA
"29-JAN-2020",2020-01-29 09:05:35,"2020-01-29","9H 5M 35S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,2.95,1.7,4.31,4.97,1.57,6.25,5.39,NA,9.33,NA,4.57,NA,7,NA,10.67,NA,9.64,NA,10.16,NA,4.58,NA,4.75,NA,6.32,NA,10.12,NA,90292.65625,68893.2890625,85671,124532.1015625,68354.546875,120109,6321.0400390625,NA,6655.43994140625,NA,7425.00048828125,NA,8053.3203125,NA,4154.1396484375,NA,3796.91967773438,NA,5707.03955078125,NA,5879.0400390625,NA,10720.6396484375,NA,5043.83984375,NA,2869.76000976562,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28-JAN-2020",2020-01-28 10:23:05,"2020-01-28","10H 23M 5S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,2.3,1.51,3.54,4.73,1.43,5.71,4.63,5.71,8.04,8.63,4.08,5.23,5.94,7.09,9.21,9.76,8.67,8.71,10.04,10.23,3.8,4.98,3.86,4.77,5.4,6.06,8.47,9.55,87447.6015625,67376.80078125,84935,123207.15625,67746.34375,119531,5898.47485351562,5830.5,5852.19506835938,5746,7527.96044921875,7260,7779.09033203125,7466,3921.39013671875,4217,3301.65014648438,3549.5,5418.76513671875,5266,5696.9248046875,5562,5600.72485351562,5468,5246.7998046875,5160,3039.39990234375,3067,NA,NA,NA,NA,NA,NA,NA,NA
"27-JAN-2020",2020-01-27 12:37:05,"2020-01-27","12H 37M 5S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,1.86,1.62,2.93,4.96,1.56,5.97,4.17,5.41,7.05,7.67,3.48,4.59,5.14,6.31,7.86,8.77,6.96,7.72,10.29,10.57,3.67,4.93,3.64,4.51,4.46,5.25,7.09,8.27,87707.609375,67924.953125,84640,122785.0859375,67968.359375,118580,6493.43994140625,6326,6497,6262,7555.68017578125,7237,7859.2802734375,7500,4107.51025390625,4344,3436.2900390625,3647,5564.7900390625,5289,5596.5,5442,5483.39990234375,5328,5166.849609375,5053,3032.25,3031,NA,NA,NA,NA,NA,NA,NA,NA
"23-JAN-2020",2020-01-23 09:33:29,"2020-01-23","9H 33M 29S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,3.31,1.85,4.6,4.78,1.58,5.91,6.44,NA,11.32,NA,5.12,NA,7.61,NA,11.28,NA,10.38,NA,11.11,NA,5.33,NA,5.73,NA,7.51,NA,11.01,NA,91098.71875,67831.8359375,87779,125287.1484375,67398.6875,122267,6237.43994140625,NA,6318.39990234375,NA,7427.64013671875,NA,7969.50048828125,NA,3913.51977539062,NA,3662.2998046875,NA,5656.15966796875,NA,5853.43994140625,NA,10675.83984375,NA,4954.8798828125,NA,2671.35986328125,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22-JAN-2020",2020-01-22 12:43:08,"2020-01-22","12H 43M 8S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,1.63,1.63,2.4,4.89,1.47,5.57,3.77,NA,6.89,NA,3.2,NA,4.73,NA,7.71,NA,7,NA,9.73,NA,3.48,NA,3.32,NA,4.07,NA,6.36,NA,91432.05078125,67965.421875,88002,127821.21484375,67241.42578125,124642.5,6095.759765625,NA,6501,NA,7549.080078125,NA,8269.80078125,NA,4227.80981445312,NA,3926.23974609375,NA,5982.10961914062,NA,5657.919921875,NA,10375.0400390625,NA,4879.67993164062,NA,2768.31994628906,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22-JAN-2020",2020-01-22 08:47:22,"2020-01-22","8H 47M 22S","Unknown","FACSAriaII","1","Administrator",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,3.11,1.58,4.36,4.57,1.45,5.79,5.38,6.11,9.56,9.69,4.81,5.89,7.15,8.11,11.53,11.87,10.68,10.84,11.31,11.33,5.34,6.04,5.63,5.78,7.39,7.5,10.81,11.62,89780.40234375,67122.91796875,87442.5,126976.74609375,67684.109375,123338.5,6693.68994140625,6648,6664.31982421875,6547,7846.080078125,7569.5,7954.3203125,7629.5,3525.39013671875,3741,3077.90991210938,3255,5332.14013671875,5072,5735.599609375,5599,5589.99975585938,5466,5297.5,5221,2940.92492675781,2960,-59.77,0,27.36,-24.37,0.89,0.66,0.99,0.65
"21-JAN-2020",2020-01-21 09:07:18,"2020-01-21","9H 7M 18S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,3.54,1.73,4.68,4.84,1.57,5.94,5.45,6.22,9.52,9.59,5.13,6.48,7.43,8.45,11.32,11.82,10.79,10.48,11.18,10.87,5.18,6.15,5.43,5.96,7.37,7.26,11,11.56,87720.1640625,67722.1875,84624.5,122341.234375,68067.9453125,118376.5,6401.32495117188,6292,6415.56494140625,6254,7681.080078125,7352,7886.34033203125,7530,3670.919921875,3902,3198.19494628906,3387.5,5409.35986328125,5185,5760.62475585938,5592,5629.97485351562,5469,5284.5,5164,3093.34985351562,3084.5,NA,NA,NA,NA,NA,NA,NA,NA
"17-JAN-2020",2020-01-17 09:16:00,"2020-01-17","9H 16M 0S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,3.9,1.94,5.6,5.49,1.76,6.85,5.9,7.06,11.57,11.89,5.64,7.42,8.6,9.76,13.38,13.51,11.63,11.86,11.83,12.07,6.71,7.73,6.99,7.46,9.02,8.94,13.36,14.89,91468.4375,67429.9921875,88457,128002.3828125,67816.8125,124153,6714.15966796875,6639,4947.509765625,4875,7994.580078125,7674,7296.30029296875,6971,3697.65014648438,3875,3217.5,3364,4762.89013671875,4521,5831.14990234375,5675,5653.69970703125,5505,5001.75,4892,2141.75,2151,NA,NA,NA,NA,NA,NA,NA,NA
"16-JAN-2020",2020-01-16 09:07:39,"2020-01-16","9H 7M 39S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,2.99,1.67,4.32,5.34,1.54,6.62,4.96,5.98,9.39,9.75,4.55,5.93,6.52,7.94,9.46,10.03,8.48,8.63,9.67,10.04,4.85,5.94,4.95,5.61,6.56,6.82,10.19,11.44,86244.75,67258.015625,83966,121902.0078125,67570.453125,118652,6034.19970703125,5955,5017.81982421875,4913,7617.72021484375,7356,7383.42041015625,7092,4080.78002929688,4333,3530.34008789062,3730,5375.7001953125,5139,5726.5,5618,5610.14990234375,5501,5038.7998046875,4956,2516.14990234375,2541,NA,NA,NA,NA,NA,NA,NA,NA
"15-JAN-2020",2020-01-15 10:10:31,"2020-01-15","10H 10M 31S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,1.76,1.57,2.68,4.68,1.47,5.61,3.87,5.37,6.49,7.23,3.38,4.48,4.82,6.21,7.6,8.32,6.34,6.75,9.76,9.57,3.56,4.56,3.43,4.14,4.5,5.22,7.22,8.47,86570.3671875,67440.265625,84106,125026.7734375,67690.78125,121300,6441.81982421875,6332.5,6422.23974609375,6231,7652.7001953125,7358.5,7822.650390625,7521.5,4142.65502929688,4404,3565.97998046875,3779,5682.60009765625,5424.5,5640.37475585938,5522,5519.47485351562,5404,5198.69970703125,5124.5,2995.52490234375,3010,NA,NA,NA,NA,NA,NA,NA,NA
"14-JAN-2020",2020-01-14 10:34:07,"2020-01-14","10H 34M 7S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,1.9,1.59,2.99,4.91,1.52,5.98,3.91,5.26,6.65,7.27,3.44,4.5,5.08,6.25,7.44,8.64,6.61,6.95,9.83,9.44,3.68,4.7,3.56,4.56,4.5,5.24,7.42,8.44,86838.4765625,66768.2734375,85283,123784.984375,67001.0546875,121405,6581.5498046875,6544,6650.080078125,6549,7593.30029296875,7376,7804.50048828125,7573,4144.14013671875,4478,3572.91015625,3840,5656.85986328125,5464,5663.44970703125,5580,5573.099609375,5500,5288.39990234375,5236,3155.75,3214,NA,NA,NA,NA,NA,NA,NA,NA
"13-JAN-2020",2020-01-13 09:36:08,"2020-01-13","9H 36M 8S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,1.87,1.94,3.17,4.78,1.84,5.77,3.89,NA,7.08,NA,3.39,NA,5.3,NA,7.31,NA,6.27,NA,9.22,NA,3.68,NA,3.52,NA,4.75,NA,7.44,NA,88282.8359375,68603.65234375,84243.5,122444.52734375,67916.58203125,118350.5,6542.7998046875,NA,6688.8798828125,NA,7174.2001953125,NA,7784.04052734375,NA,4599.33984375,NA,4296.70971679688,NA,6099.23974609375,NA,5893.43969726562,NA,10689.279296875,NA,4966.39990234375,NA,2807.0400390625,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10-JAN-2020",2020-01-10 08:37:12,"2020-01-10","8H 37M 12S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,2.99,1.56,4.13,4.85,1.41,5.85,5.32,5.98,8.92,9.16,4.89,5.96,6.95,7.9,11.14,11.49,9.99,10.43,11.07,11.38,5.39,6.36,5.66,5.96,7.56,7.57,11.07,11.63,90590.8046875,67946.87890625,87126,126976.4140625,68278.14453125,122533.5,6814.28491210938,6665,6613.58984375,6404,7797.900390625,7433,7809.1201171875,7428,3701.61010742188,3865,3225.419921875,3360.5,5286.10498046875,4978,5895.1748046875,5685,5707.64990234375,5521,5388.1748046875,5229,2967.25,2952,NA,NA,NA,NA,NA,NA,NA,NA
"09-JAN-2020",2020-01-09 12:49:52,"2020-01-09","12H 49M 52S","Unknown","2.16.0","Unknown","Unknown",336,336,336,357,357,357,505,NA,411,NA,560,NA,626,NA,511,NA,410,NA,497,NA,359,NA,450,NA,396,NA,416,NA,1.89,1.65,2.83,5.22,1.61,6.12,4.05,NA,6.96,NA,3.37,NA,5.21,NA,8.21,NA,7.33,NA,10.11,NA,3.95,NA,3.7,NA,4.43,NA,7.09,NA,90197.5390625,66099.2421875,89413,125259.421875,65593.109375,125483,6224.23974609375,NA,6769.83984375,NA,7442.16015625,NA,8185.3203125,NA,4307.83984375,NA,3986.65966796875,NA,5966.73974609375,NA,5854.7197265625,NA,10680.3193359375,NA,5079.0400390625,NA,3009.919921875,NA,NA,NA,NA,NA,NA,NA,NA,NA
"09-JAN-2020",2020-01-09 09:23:58,"2020-01-09","9H 23M 58S","Unknown","2.16.0","Unknown","Unknown",335,335,335,357,357,357,505,505,406,406,563,563,624,624,510,510,405,405,496,496,357,357,411,411,397,397,416,416,1.94,1.85,3.26,4.62,1.65,5.56,4.3,5.55,7.56,8.06,3.85,5.08,5.65,6.7,9.05,9.76,8.24,8.56,10.76,10.72,3.96,5.26,3.95,4.79,5.53,6.01,8.82,9.9,88943.671875,66976.0390625,87050,126615.0625,67263.7578125,123803,6171.259765625,6122,6146.33984375,6030,7810.4404296875,7583,7951.68017578125,7676,3877.830078125,4070,3365.01000976562,3514,5498.4599609375,5161,5794.099609375,5689,5630.94970703125,5544,5317.64990234375,5253,3079.69995117188,3116,NA,NA,NA,NA,NA,NA,NA,NA
